slug,look,type,season,designer,city,models,keywords
69015,16,woman,spring-summer-2018,palmer-harding,london,,"['dress', 'evening-wear', 'v-neck', 'stripes', 'long-dress', 'light-blue', 'beige', 'white', 'belted', 'drawstring', 'train', 'slit', 'slit-dress', 'vertical-stripes', 'striped-dress', 'cotton']"
69020,22,woman,spring-summer-2018,palmer-harding,london,['emma-dobson'],"['black', 'white', 'jacket', 'black-jacket', 'double-breast', 'shirt', 'white-shirt', 'drawstring', 'belted', 'knot', 'pants', 'black-pants', 'cropped-pants', 'minimal', 'cotton']"
69017,19,woman,spring-summer-2018,palmer-harding,london,,"['shirt', 'navy-blue', 'skirt', 'white', 'oversize', 'oversize-shirt', 'white-shirt', 'asymmetrical', 'asymmetrical-skirt', 'print', 'pattern', 'blue-skirt', 'blue-shirt', 'cotton']"
69019,20,woman,spring-summer-2018,palmer-harding,london,['olivia-anakwe'],"['shirt', 'white-shirt', 'check', 'print', 'pattern', 'white', 'navy-blue', 'navy-blue-pants', 'cropped-pants', 'culotte', 'frill', 'cotton', 'rolled-up-sleeves']"
69018,21,woman,spring-summer-2018,palmer-harding,london,['kasumi-asaishi'],"['shirt', 'light-blue', 'blue-shirt', 'deconstructed', 'slit', 'statement-sleeves', 'frill', 'gathers', 'drawstring', 'pants', 'beige-pants', 'beige', 'asymmetrical', 'cotton']"
69022,23,woman,spring-summer-2018,palmer-harding,london,,"['deconstructed', 'layer', 'drape', 'beige', 'knit', 'shirt', 'oversize', 'oversize-shirt', 'white', 'white-shirt', 'asymmetrical', 'frill', 'skirt', 'light-blue', 'stripes', 'vertical-stripes', 'striped-skirt', 'cotton']"
69021,24,woman,spring-summer-2018,palmer-harding,london,,"['shirt', 'navy-blue', 'white', 'white-shirt', 'print', 'pattern', 'blue-shirt', 'off-the-shoulder', 'drawstring', 'ribbon', 'gathers', 'short-sleeves', 'flounced-sleeves', 'pants', 'orange', 'rust', 'orange-pants', 'deconstructed', 'cotton', 'earthy-tones', 'patterned-shirt']"
69016,17,woman,spring-summer-2018,palmer-harding,london,,"['shirt', 'shirt-dress', 'black-white', 'thin-stripes', 'stripes', 'striped-dress', 'skirt', 'midi-skirt', 'black-skirt', 'black', 'coat', 'red', 'red-coat', 'trenchcoat', 'long-coat', 'cotton', 'rolled-up-sleeves', 'hickory-stripes']"
69014,15,woman,spring-summer-2018,palmer-harding,london,['sujin-lee'],"['shirt', 'white', 'white-shirt', 'v-neck', 'statement-sleeves', 'gathers', 'frill', 'drawstring', 'pants', 'black-pants', 'asymmetrical', 'black', 'cotton', 'long-sleeves', 'black-white-colour-block']"
69013,14,woman,spring-summer-2018,palmer-harding,london,['jessica-luostarinen'],"['orange', 'rust', 'dress', 'orange-dress', 'short-sleeves', 'shirt-dress', 'midi-dress', 'blouse', 'stripes', 'white', 'gathers', 'drawstring', 'ruffled-collar', 'cotton', 'earthy-tones']"
69012,13,woman,spring-summer-2018,palmer-harding,london,['estelle'],"['trenchcoat', 'coat', 'beige-coat', 'long-coat', 'shirt', 'blue', 'white', 'blue-shirt', 'white-shirt', 'drawstring', 'cropped-pants', 'pants', 'beige-pants', 'light-blue', 'belt-over']"
69003,3,woman,spring-summer-2018,palmer-harding,london,,"['dress', 'black', 'white', 'black-white', 'oversize-shirt', 'long-dress', 'stripes', 'thin-stripes', 'vertical-stripes', 'striped-dress', 'coat', 'long-coat', 'black-coat', 'graphic', 'drawstring', 'cotton', 'total-oversize-look']"
68267,19,woman,spring-summer-2018,margaret-howell,london,,"['pastoral', 'short-sleeves', 'shirt', 'khaki-shirt', 'bicolour', 'navy-blue-pants', 'blue-pants', 'blue', 'trouser-cuff', 'highwaist-pants', 'wide-leg-oversize-pants', 'high-waist', 'beige-shirt', 'short-sleeved-shirt', 'man']"
68262,14,woman,spring-summer-2018,margaret-howell,london,,"['logo', 'black-white', 'black', 'white', 'shirt', 'black-shirt', 'white-tee-shirt', 'tee-shirt-1', 'extra-long-sleeves', 'shorts', 'polo', 'bicolour', 'black-shorts', 'man', 'elevated-sportswear']"
68264,16,woman,spring-summer-2018,margaret-howell,london,['serge-sergeev'],"['zip', 'black', 'black-jumper', 'jumper', 'knit', 'khaki', 'shorts', 'belted', 'high-necked', 'beige-shorts', 'man']"
68260,12,woman,spring-summer-2018,margaret-howell,london,,"['sailor', 'blazer', 'stripes', 'horizontal-stripes', 'white', 'blue-jacket', 'navy-blue-jacket', 'blue', 'white-pants', 'trouser-cuff', 'belted', 'knit', 'polo', 'knit-top', 'man', 'elevated-sportswear']"
68270,22,woman,spring-summer-2018,margaret-howell,london,['jay-wright'],"['black', 'shorts', 'tee-shirt-1', 'short-sleeves', 'bermuda', 'boy-scout', 'pleats', 'monochrome', 'androgynous', 'black-shorts', 'chestnut-hair']"
68271,23,woman,spring-summer-2018,margaret-howell,london,['ted-le-sueur'],"['navy-blue', 'navy-blue-jacket', 'suit', 'khaki', 'khaki-shirt', 'shirt', 'tie', 'grey', 'blue-jacket', 'blue-pants', 'navy-blue-pants', 'trouser-cuff', 'office-wear', 'man']"
68263,15,woman,spring-summer-2018,margaret-howell,london,['louise-baillieu'],"['sport', 'polo', 'shirt', 'white', 'shorts', 'logo', 'extra-long-sleeves', 'khaki', 'navy-blue', 'blue-shirt', 'bicolour', 'androgynous', 'white-shorts', 'patterned-shirt', 'elevated-sportswear', 'olive']"
68261,13,woman,spring-summer-2018,margaret-howell,london,,"['black-jumper', 'jumper', 'black', 'white', 'white-tee-shirt', 'tee-shirt-1', 'shorts', 'schoolboy', 'knit', 'green', 'black-shorts', 'man']"
68254,6,woman,spring-summer-2018,margaret-howell,london,['femke-huijzer'],"['minimal', 'bold-shoulders', 'shoulder-pads', 'black-pants', 'black', 'trouser-cuff', 'shirt', 'white-shirt', 'highwaist-pants', 'high-waist', 'wide-leg-oversize-pants', 'cropped-pants', 'schoolboy', 'schoolgirl', 'androgynous', 'black-white', 'office-wear', 'long-sleeves', 'big-cuff']"
68266,18,woman,spring-summer-2018,margaret-howell,london,['tess-angel'],"['tank-top', 'black', 'white', 'beige', 'pleats', 'schoolboy', 'knit', 'bermuda', 'shorts', 'sleeveless', 'top', 'rib-knit', 'khaki', 'beige-shorts', 'knit-top']"
68269,21,woman,spring-summer-2018,margaret-howell,london,,"['schoolboy', 'trenchcoat', 'coat', 'khaki-coat', 'beige-coat', 'white-shirt', 'shirt', 'white', 'black-pants', 'black', 'shorts', 'black-shorts', 'bermuda', 'man']"
68256,8,woman,spring-summer-2018,margaret-howell,london,['matilde-buoso'],"['office-wear', 'monochrome', 'black', 'shirt', 'black-shirt', 'skirt', 'black-skirt', 'highwaist-skirt', 'high-waist', 'midi-skirt', 'shoulder-pads', 'long-sleeves', 'total-black', 'ladylike', 'brown-hair']"
68259,11,woman,spring-summer-2018,margaret-howell,london,['lea-issarni'],"['schoolboy', 'schoolgirl', 'bermuda', 'shorts', 'black-white', 'white', 'tank-top', 'knit', 'black', 'minimal', 'rib-knit', 'black-shorts']"
68258,10,woman,spring-summer-2018,margaret-howell,london,,"['duffel-coat', 'navy-blue', 'navy-blue-coat', 'tee-shirt-1', 'white-tee-shirt', 'khaki', 'khaki-shirt', 'blue', 'blue-coat', 'schoolboy', 'shirt', 'brandenburgs', 'man', 'olive']"
68253,4,woman,spring-summer-2018,margaret-howell,london,,"['minimal', 'black', 'shorts', 'high-waist', 'belted', 'tee-shirt-1', 'white', 'white-tee-shirt', 'black-shorts', 'bermuda', 'man', 'black-white-colour-block']"
68252,5,woman,spring-summer-2018,margaret-howell,london,['regan-garrett'],"['schoolgirl', 'bow', 'dress', 'check', 'black-white', 'short-sleeves', 'tee-shirt-1', 'white-tee-shirt', 'short-dress', 'black', 'white', 'uniform', 'check-dress']"
68251,3,woman,spring-summer-2018,margaret-howell,london,['marketa-salounova'],"['black', 'black-dress', 'black-white', 'pocket', 'sleeveless', 'schoolgirl', 'dress', 'short-dress', 'white', 'minimal']"
68274,26,woman,spring-summer-2018,margaret-howell,london,,"['bicolour', 'shirt', 'blue-shirt', 'grey', 'grey-pants', 'trouser-cuff', 'highwaist-pants', 'high-waist', 'short-sleeves', 'paperbag', 'belt-over', 'man']"
68275,27,woman,spring-summer-2018,margaret-howell,london,['shujing-zhou'],"['black', 'monochrome', 'short-sleeves', 'short-dress', 'minimal', 'pleats', 'dress', 'black-dress', 'fluid', 'total-black']"
68272,24,woman,spring-summer-2018,margaret-howell,london,,"['v-neck', 'black', 'knit', 'rib-knit', 'schoolboy', 'shorts', 'sleeveless', 'belted', 'shirt', 'black-shirt', 'black-jumper', 'black-shorts', 'knit-top', 'man']"
68273,25,woman,spring-summer-2018,margaret-howell,london,['samile-bermannelli'],"['schoolboy', 'black', 'bow', 'grey', 'pleats', 'shorts', 'bermuda', 'black-jumper', 'jumper', 'grey-shorts', 'belt-over']"
68250,2,woman,spring-summer-2018,margaret-howell,london,['giedre-seks'],"['black-white', 'black', 'top', 'sleeveless', 'skirt', 'midi-skirt', 'fluid']"
68832,30,woman,spring-summer-2018,emilio-de-la-morena,london,,"['bold-colours', 'navy-blue', 'top', 'crop-top', 'bustier', 'smocks', 'lace', 'frill', 'skirt', 'pink', 'fluo', 'pink-skirt', 'high-waist', 'highwaist-skirt', 'midi-skirt']"
68831,29,woman,spring-summer-2018,emilio-de-la-morena,london,,"['bold-colours', 'monochrome', 'doll', 'blue', 'blue-dress', 'dress', 'short-dress', 'mini-dress', 'satin', 'lace', 'frill', 'flounced-sleeves', 'smocks', 'volume', 'total-blue']"
68834,32,woman,spring-summer-2018,emilio-de-la-morena,london,,"['blue', 'blue-dress', 'dress', 'short-dress', 'mini-dress', 'wrap', 'wrap-dress', 'ruffle', 'white', 'embellishment', 'slogan']"
68829,27,woman,spring-summer-2018,emilio-de-la-morena,london,,"['jacket', 'navy-blue', 'navy-blue-jacket', 'cropped-jacket', 'light-pink', 'smocks', 'lace', 'frill', 'satin', 'navy-blue-pants', 'pants']"
68830,28,woman,spring-summer-2018,emilio-de-la-morena,london,,"['top', 'navy-blue', 'sleeveless', 'white', 'skirt', 'white-skirt', 'volume', 'frill', 'stripes', 'vertical-stripes', 'mini-skirt', 'bubble-skirt', 'smocks']"
68826,24,woman,spring-summer-2018,emilio-de-la-morena,london,,"['navy-blue', 'monochrome', 'navy-blue-dress', 'off-the-shoulder', 'short-sleeves', 'frill', 'dress', 'short-dress', 'mini-dress', 'doll', 'drawstring', 'volume', 'mini']"
68821,19,woman,spring-summer-2018,emilio-de-la-morena,london,,"['navy-blue', 'evening-wear', 'monochrome', 'dress', 'bustier', 'long-dress', 'navy-blue-dress', 'minimal', 'belle-epoque']"
68824,22,woman,spring-summer-2018,emilio-de-la-morena,london,,"['bold-colours', 'monochrome', 'barbie', 'pink', 'smocks', 'bustier', 'satin', 'lace', 'lace-dress', 'long-dress', 'pink-dress', 'frill', 'dress', 'pencil-dress', 'total-pink', 'fuchsia']"
68823,21,woman,spring-summer-2018,emilio-de-la-morena,london,,"['satin', 'lace', 'top', 'bustier', 'frill', 'smocks', 'skirt', 'white', 'white-skirt', 'ruffle']"
68825,23,woman,spring-summer-2018,emilio-de-la-morena,london,,"['dress', 'white', 'white-dress', 'sleeveless', 'plunging-neckline', 'frill', 'satin', 'lace', 'elastic', 'pleats', 'monochrome', 'total-white']"
68835,33,woman,spring-summer-2018,emilio-de-la-morena,london,,"['blue', 'navy-blue', 'dress', 'blue-dress', 'bustier', 'frill', 'evening-wear', 'midi-dress', 'belted', 'bicolour']"
68833,31,woman,spring-summer-2018,emilio-de-la-morena,london,,"['bold-colours', 'fluo', 'monochrome', 'pink', 'satin', 'tailoring', 'colourful-tailoring', 'suit', 'barbie', 'jacket', 'pink-jacket', 'bold-shoulders', 'shoulder-pads', 'pants', 'pink-pants', 'total-pink', 'blazer', 'nothing-under']"
68836,34,woman,spring-summer-2018,emilio-de-la-morena,london,,"['bold-colours', 'orange', 'pink', 'fluo', 'barbie', 'bicolour', 'dress', 'bustier', 'belted', 'long-dress', 'frill', 'ruffle', 'volume', 'girly']"
68828,26,woman,spring-summer-2018,emilio-de-la-morena,london,,"['navy-blue', 'frill', 'top', 'transparent', 'smocks', 'monochrome', 'total-look', 'skirt', 'midi-skirt', 'pencil-skirt', 'blue-skirt', 'blue', 'ladylike']"
68827,25,woman,spring-summer-2018,emilio-de-la-morena,london,,"['dress', 'white', 'blue', 'bustier', 'smocks', 'lace', 'frill', 'satin', 'mini-dress', 'short-dress', 'belted', 'fabric-mix']"
68819,17,woman,spring-summer-2018,emilio-de-la-morena,london,,"['body', 'beach', 'bold-colours', 'off-the-shoulder', 'short-sleeves', 'orange', 'floral', 'pattern', 'embroidery']"
67674,12,woman,spring-summer-2018,halpern,london,['mileshka'],"['dress', 'blue', 'blue-dress', 'short-dress', 'fringes', 'sequin', 'dotted', 'transparent', 'high-necked', 'short-sleeves', 'party', 'disco', 'studio-54', 'cocktail', 'evening-wear', 'fringed-dress', 'jeweled-fringes', 'sparkling']"
69061,36,woman,spring-summer-2018,rejina-pyo,london,['jess-maybury'],"['blouse', 'transparent', 'delicate', 'flounced-sleeves', 'ruffled-collar', 'black', 'embellishment', 'glitter', 'pants', 'black-pants', 'pocket', 'stitch', 'zip', 'button', 'wide-leg-oversize-pants', 'long-sleeves', 'brown-hair', 'palazzo-pants']"
20615,22,woman,spring-summer-2017,joseph,london,['kathia-nseke'],"['dress', 'midi-dress', 'collar', 'blue-dress', 'red-dress', 'delicate', 'sleeveless', 'high-necked-dress', 'short-hair']"
20609,16,woman,spring-summer-2017,joseph,london,['liene-podina'],"['dress', 'midi-dress', 'beige', 'beige-dress', 'total-look', 'pants', 'wide-leg-oversize-pants', 'sleeveless', 'top', 'pleats', 'safari', 'dress-on-pants', 'extra-long-pants', 'neutral-tones', 'short-hair']"
20595,1,woman,spring-summer-2017,joseph,london,['lara-mullen'],"['total-look', 'beige', 'pocket', 'utility', 'oversize', 'safari', 'stitch', 'pants', 'beige-pants', 'extra-long-sleeves', 'deconstructed', 'monochrome', 'total-yellow', 'short-hair']"
67493,5,woman,spring-summer-2018,jasper-conran,london,['lorna-foran'],"['bomber', 'orange', 'jacket', 'yellow', 'top', 'skirt', 'orange-skirt', 'bold-colours', 'drawstring', 'zip', 'transparent', 'orange-jacket', 'ribs', 'ginger-hair']"
67129,13,woman,spring-summer-2018,eudon-choi-1,london,['lorna-foran'],"['gingham', 'ribbon', 'print', 'pattern', 'dress-on-pants', 'dress', 'pink', 'pink-dress', 'fluid', 'short-sleeves', 'pants', 'girly', 'ginger-hair']"
68669,36,woman,spring-summer-2018,christopher-kane,london,['lorna-foran'],"['skirt', 'lingerie', 'high-waist', 'highwaist-skirt', 'black-white', 'slit', 'slit-skirt', 'lace', 'top', 'high-necked', 'transparent', 'delicate', 'boudoir', 'evening-wear', 'fluid', 'white-skirt', 'black', 'white', 'statement-sleeves', 'nudity', 'high-necked-top', 'lingerie-top', 'ginger-hair']"
68488,27,woman,spring-summer-2018,pringle-of-scotland,london,['lorna-foran'],"['top', 'white', 'fringes', 'high-waist', 'highwaist-pants', 'belted', 'ribbon', 'extra-long-pants', 'pants', 'rustic', 'pattern', 'beige', 'beige-pants', 'small-fringes', 'ginger-hair']"
66957,20,woman,spring-summer-2018,richard-malone,london,['lorna-foran'],"['dress', 'blue', 'stripes', 'pleats', 'bicolour', 'bold-shoulders', 'short-sleeves', 'raw-edge', 'fringes', 'asymmetrical', 'asymmetrical-dress', 'slit', 'high-slit', 'ginger-hair']"
67319,44,woman,spring-summer-2018,fashion-east,london,['lorna-foran'],"['top', 'deconstructed', 'white-tee-shirt', 'logo-tee-shirt', 'red', 'extra-long-sleeves', 'print', 'pattern', 'pattern-mix', 'geometric', 'check', 'bermuda', 'knot', 'ribbon', 'eyelet', 'button', 'ginger-hair']"
67517,29,woman,spring-summer-2018,jasper-conran,london,['lorna-foran'],"['pink-dress', 'v-neck', 'evening-wear', 'fluid-dress', 'fluid', 'orange', 'pink', 'light-pink', 'long-dress', 'mousseline', 'ginger-hair']"
94578,33,woman,spring-summer-2018,mulberry,london,,"['dress', 'bohemian', 'fluid', 'fluid-dress', 'cream', 'long-sleeves', 'tiered-dress', 'midi-dress', 'ruffled-collar', 'drawstring', 'gathers', 'frill', 'pattern', 'dotted', 'polka-dot', 'polka-dot-dress']"
94580,35,woman,spring-summer-2018,mulberry,london,['veronica-manavella-1'],"['red', 'bold-colours', 'shirt', 'red-shirt', 'long-sleeves', 'statement-sleeves', 'ruffle', 'frill', 'oversize-shirt', 'skirt', 'red-skirt', 'midi-skirt', 'wrap', 'wrap-skirt', 'pleats', 'stripes', 'multicolored-stripes', 'thin-stripes', 'pattern-mix', 'patterned-shirt']"
94581,36,woman,spring-summer-2018,mulberry,london,['hannah-claverie'],"['shirt', 'long-sleeves', 'oversize-shirt', 'ruffle', 'print', 'pattern', 'floral', 'floral-shirt', 'floral-on-light-background', 'shorts', 'hot-pants', 'brown', 'fluid', 'floral-print', 'brown-shorts', 'mini-shorts', 'patterned-shirt']"
94582,37,woman,spring-summer-2018,mulberry,london,,"['transparent', 'shirt', 'oversize-shirt', 'frill', 'print', 'pattern', 'floral', 'floral-shirt', 'floral-on-light-background', 'grey', 'shorts', 'hot-pants', 'nudity', 'floral-print', 'grey-shorts', 'mini-shorts', 'patterned-shirt']"
94576,31,woman,spring-summer-2018,mulberry,london,['shanelle-nyasiase'],"['dress', 'red', 'fluid', 'drawstring', 'gathers', 'midi-dress', 'long-sleeves', 'stripes', 'striped-dress', 'pattern', 'print', 'multicolored-stripes']"
94570,25,woman,spring-summer-2018,mulberry,london,['evelyn-nagy'],"['navy-blue', 'navy-blue-dress', 'total-navy-blue', 'monochrome', 'long-sleeves', 'balloon-sleeves', 'short-dress', 'doll', 'round-neck', 'dress', 'ruffle', 'box-pleats', 'oversize', 'brown-hair']"
94571,26,woman,spring-summer-2018,mulberry,london,['millie-atkins'],"['mustard', 'total-mustard', 'shirt', 'yellow-shirt', 'balloon-sleeves', 'long-sleeves', 'transparent', 'round-neck', 'drawstring', 'fluid', 'skirt', 'yellow-skirt', 'ruffle', 'glitter', 'total-look']"
94564,19,woman,spring-summer-2018,mulberry,london,,"['tailoring', 'yellow', 'suit', 'colourful-tailoring', 'jacket', 'blazer', 'double-breast', 'yellow-jacket', 'office-wear', 'shorts', 'hot-pants', 'shorts-suit', 'yellow-shorts', 'mini-shorts']"
94577,32,woman,spring-summer-2018,mulberry,london,['noa-abbenhuis'],"['dress', 'cream', 'sleeveless', 'spaghetti-strap', 'frill', 'fluid', 'fluid-dress', 'pleats', 'midi-dress', 'doll', 'polka-dot', 'dotted', 'pattern', 'polka-dot-dress']"
94575,30,woman,spring-summer-2018,mulberry,london,['sarah-fraser'],"['dress', 'evening-wear', 'cocktail', 'cream', 'sleeveless', 'spaghetti-strap', 'stripes', 'striped-dress', 'multicolored-stripes', 'satin', 'satin-dress', 'fluid', 'fluid-dress', 'pleats', 'frill', 'fortuni-pleats', 'dyed-hair']"
94574,29,woman,spring-summer-2018,mulberry,london,['mame-camara'],"['red', 'total-red', 'monochrome', 'bold-colours', 'top', 'sleeveless', 'skirt', 'red-shirt', 'midi-skirt', 'pencil-skirt', 'knit', 'total-knit', 'knit-skirt', 'ladylike', 'belt-over', 'brown-hair']"
94572,27,woman,spring-summer-2018,mulberry,london,['csepi-szilagyi'],"['pastel-sorbet', 'light-yellow', 'dress', 'midi-dress', 'monochrome', 'sleeveless', 'cut-out', 'knit', 'knit-dress', 'texture', 'cut-out-knit', 'belt-over']"
94573,28,woman,spring-summer-2018,mulberry,london,['priska-klatt'],"['shirt', 'red', 'bold-colours', 'red-shirt', 'flounced-sleeves', 'balloon-sleeves', 'long-sleeves', 'skirt', 'ivory', 'belt-over']"
94566,21,woman,spring-summer-2018,mulberry,london,['kennah-lau'],"['navy-blue', 'dress', 'monochrome', 'total-navy-blue', 'long-sleeves', 'fluid', 'fluid-dress', 'transparent', 'navy-blue-dress', 'frill', 'fitted', 'drawstring', 'balloon-sleeves', 'brown-hair']"
94567,22,woman,spring-summer-2018,mulberry,london,['mila-ganame'],"['tailoring', 'suit', 'beige-suit', 'jacket', 'double-breast', 'beige', 'beige-jacket', 'blouse', 'drawstring', 'gathers', 'stripes', 'vertical-stripes', 'multicolored-stripes', 'pants', 'beige-pants', 'extra-long-pants', 'flare-pants', 'ruffle', 'blazer']"
69454,38,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['suit', 'white-shirt', 'shoulder-pads', 'wide-leg-oversize-pants', 'bold-shoulders', 'belted', 'embellishment', 'jacket', 'blazer', 'white-jacket', 'monochrome', 'minimal', 'white-blazer', 'hand', 'white-suit', 'total-monochrome-look', 'one-colour-head-to-toe', 'total-white']"
69453,37,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['black-white', 'black', 'white', 'pleats', 'bicolour', 'dress', 'black-dress', 'white-dress', 'midi-dress', 'high-necked', 'graphic']"
69425,8,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['dress', 'drape', 'asymmetrical', 'asymmetrical-dress', 'mono-sleeve', 'cut-out', 'check', 'grey-dress', 'midi-dress', 'fluid', 'check-dress', 'draped-dress']"
69440,24,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['wrap', 'wrap-skirt', 'drape', 'pleats', 'grey-skirt', 'grey', 'beige', 'beige-shirt', 'midi-skirt', 'blouse', 'knot', 'extra-long-sleeves', 'fluid']"
69441,25,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['shoulder-pads', 'bold-shoulders', 'black-coat', 'black', 'coat', 'long-coat', 'double-breast', 'embellishment', 'monochrome', 'reefer']"
69429,13,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['red', 'red-coat', 'volume', 'raw-edge', 'frayed', 'oversize', 'oversize-coat', 'bold-colours', 'flash', 'grey', 'skirt', 'grey-skirt', 'midi-skirt']"
69446,30,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['white', 'bold-shoulders', 'shoulder-pads', 'jacket', 'white-jacket', 'black-shirt', 'black', 'shirt', 'skirt', 'wrap-skirt', 'wrap', 'print', 'pattern', 'midi-skirt', 'crossed-jacket', 'blazer']"
69448,32,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['white-shirt', 'white', 'shirt', 'tartan', 'wrap-skirt', 'wrap', 'highwaist-skirt', 'high-waist', 'red-skirt', 'red', 'mono-sleeve', 'check', 'punk', 'scotland', 'check-skirt']"
69418,2,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['black', 'black-dress', 'dress', 'asymmetrical', 'asymmetrical-dress', 'slit-dress', 'midi-dress', 'short-sleeves', 'belted']"
69432,16,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['embellishment', 'black', 'blouse', 'extra-long-sleeves', 'black-shirt', 'skirt', 'midi-skirt', 'black-skirt', 'highwaist-skirt', 'slit-skirt', 'slit', 'pleats', 'monochrome']"
69427,11,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['dress', 'black-white', 'black', 'white', 'black-dress', 'polka-dot', 'evening-wear', 'mono-sleeve', 'cut-out', 'asymmetrical', 'asymmetrical-dress', 'long-dress', 'graphic', 'bold-polka-dot', 'black-white-polka-dot', 'polka-dot-dress']"
69426,10,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['transparent', 'trenchcoat', 'coat', 'white-coat', 'belted', 'white', 'pants', 'wide-leg-oversize-pants', 'highwaist-pants', 'white-pants', 'strap', 'long-sleeves', 'shark-collar', 'total-white', 'nudity', 'lightweight-windbreaker']"
71798,25,woman,spring-summer-2018,cividini,london,,"['jumpsuit', 'khaki', 'asymmetrical', 'print', 'tribal', 'lace', 'white', 'sleeveless', 'layer', 'ethnic']"
69424,9,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['statement-sleeves', 'white', 'white-shirt', 'shirt', 'skirt', 'extra-long-sleeves', 'black-white', 'black', 'bicolour', 'midi-skirt', 'shoulder-pads', 'paperbag', 'total-white']"
69417,1,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['grey', 'bold-shoulders', 'grey-jacket', 'shoulder-pads', 'tailoring', 'deconstructed', 'suit', 'office-wear', 'skirt', 'grey-skirt', 'black-shirt', 'black', 'check', 'midi-skirt', 'long-sleeves']"
69462,46,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['black-white', 'bold-shoulders', 'shoulder-pads', 'white', 'white-jacket', 'cropped-jacket', 'top', 'skirt', 'pencil-skirt', 'pleats', 'asymmetrical', 'asymmetrical-skirt', 'midi-skirt', 'highwaist-skirt', 'high-waist', 'crossed-jacket']"
69464,49,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['white', 'white-suit', 'skirt', 'white-skirt', 'pleats', 'pleated-skirt', 'long-skirt', 'virginal', 'white-jacket', 'jacket', 'deconstructed', 'bold-shoulders', 'blazer', 'shoulder-pads', 'bridal', 'white-blazer', 'skirt-suit', 'total-white', 'one-colour-head-to-toe', 'monochrome', 'total-monochrome-look']"
69460,44,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['minimal', 'drape', 'top', 'white', 'mono-sleeve', 'highwaist-pants', 'high-waist', 'black-white', 'black', 'pants', 'black-pants', 'knot', 'belted']"
69461,45,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['red', 'monochrome', 'belted', 'dress', 'red-dress', 'cape', 'fluid', 'midi-dress', 'bold-colours', 'flash', 'long-sleeves', 'total-red']"
69472,56,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['brown', 'brown-coat', 'oversize', 'oversize-coat', 'beige-shirt', 'extra-long-sleeves', 'wide-leg-oversize-pants', 'extra-long-pants', 'white-pants', 'white', 'total-oversize-look', 'earthy-tones']"
69467,51,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['highwaist-pants', 'pants', 'high-waist', 'grey-pants', 'wide-leg-oversize-pants', 'pleats', 'fold', 'drape', 'check', 'top', 'grey', 'palazzo-pants']"
69471,55,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['white-shirt', 'ivory', 'beige-shirt', 'bicolour', 'white', 'asymmetrical', 'asymmetrical-skirt', 'fluid', 'slit', 'fold', 'slit-skirt']"
69447,31,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['suit', 'black', 'black-suit', 'bold-shoulders', 'shoulder-pads', 'jacket', 'black-jacket', 'blazer', 'wide-leg-oversize-pants', 'monochrome', 'embellishment', 'shirt', 'black-shirt', 'office-wear', 'total-black', 'belt-over']"
69450,34,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['double-breast', 'jacket', 'black-jacket', 'shoulder-pads', 'bold-shoulders', 'black', 'blazer', 'white', 'white-shirt', 'shirt', 'grey', 'grey-pants', 'pleats', 'wide-leg-oversize-pants', 'crossed-jacket']"
69452,36,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['ivory', 'embellishment', 'knot', 'coat', 'bold-shoulders', 'shoulder-pads', 'belted', 'minimal', 'monochrome', 'hand', 'just-a-coat']"
69449,33,woman,spring-summer-2018,a-w-a-k-e-mode,london,,"['deconstructed', 'coat', 'black-coat', 'extra-long-sleeves', 'pants', 'polka-dot', 'shirt', 'black-shirt', 'graphic', 'oversize', 'oversize-coat', 'black', 'long-coat', 'bold-polka-dot', 'black-white-polka-dot', 'polka-dot-shirt']"
71771,37,woman,spring-summer-2018,cividini,london,,"['white', 'top', 'white-shirt', 'sleeveless', 'blouse', 'applique', 'floral', '3d', 'layer', 'gingham', 'pink', 'check', 'skirt', 'pink-skirt', 'midi-skirt', 'seaside', 'beach', 'check-skirt']"
